,Area,Mean,min,max
1,4.96E-05,191.307,160,217
2,3.59E-05,179.753,155,205
3,3.66E-05,162.203,133,187
4,3.89E-05,176.967,156,195
5,2.85E-05,145.017,111,180
6,2.62E-05,178.996,157,201
7,4.11E-05,191.838,170,209
8,3.71E-05,185.479,163,206
9,1.33E-05,183.559,161,208
10,2.58E-05,190.254,163,214
11,2.11E-05,190.282,173,206
