,Area,Mean,min,max
1,2.23E-05,168.018,125,205
2,2.03E-05,156.144,111,195
3,2.31E-05,167.688,117,212
4,4.38E-05,146.047,103,198
5,8.98E-06,153.13,131,193
6,1.18E-05,171.711,145,196
7,1.37E-05,173.879,134,204
8,2.77E-05,149.317,100,203
9,2.42E-05,176.605,154,203
10,1.73E-05,164.808,135,191
11,2.23E-05,168.018,125,205
12,1.72E-05,138.739,73,193
