,Area,Mean,min,max
1,2.32E-05,170.202,132,205
2,1.37E-05,160.25,116,195
3,1.68E-05,165.593,125,204
4,3.24E-05,149.343,105,198
5,3.51E-05,158.462,96,212
6,1.86E-05,152.605,101,203
7,3.18E-05,151.012,101,195
8,1.56E-05,168.738,121,196
9,1.21E-05,171.347,140,198
