,Area,Mean,min,max
1,1.56E-05,194.812,189,198
2,2.15E-05,188.045,182,194
3,7.81E-06,195.438,193,198
4,5.47E-06,171.054,167,178
5,6.25E-06,174.906,172,181
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
