 ,X,Y,resin.duct.count
1,0.766,1.812,0
2,0.759,1.788,8
3,0.746,1.74,14
4,0.734,1.691,1
5,0.729,1.667,10
6,0.709,1.619,18
7,0.699,1.543,5
8,0.693,1.475,20
9,0.675,1.351,3
10,0.679,1.308,0
11,0.674,1.227,11
12,0.677,1.168,4
13,0.679,1.143,14
14,0.682,1.103,13
15,0.679,1.07,2
16,0.679,1.025,3
17,0.68,1.014,3
18,0.678,0.967,8
19,0.68,0.943,7
20,0.687,0.898,0
21,0.685,0.888,1
22,0.686,0.876,2
23,0.685,0.865,4
24,0.685,0.858,6
25,0.686,0.843,5
26,0.687,0.81,1
27,0.688,0.782,0
28,0.687,0.757,11
29,0.684,0.707,7
30,0.686,0.641,4
31,0.687,0.627,1
32,0.685,0.544,12
33,0.683,0.483,3
34,0.677,0.413,4
35,0.675,0.395,5
36,0.677,0.327,2
37,0.678,0.308,18
38,0.668,0.109,
