,Area,Mean,min,max
1,2.49E-05,192.839,178,206
2,3.99E-05,193.274,168,215
3,7.13E-05,190.6,164,214
4,1.73E-05,194.068,173,211
5,2.68E-05,196.854,175,217
6,3.81E-05,187.767,163,212
7,4.10E-05,173.652,138,202
8,4.18E-05,178.743,156,196
9,4.06E-05,190.18,168,217
10,3.48E-05,195.022,173,225
11,3.36E-05,184.686,160,208
12,2.81E-05,181.205,148,207
13,3.09E-05,170.168,142,194
14,4.18E-05,153.21,106,187
15,3.09E-05,179.614,154,199
