,Area,Mean,min,max
1,5.27E-05,194.359,171,212
2,3.75E-05,191.615,164,218
3,4.65E-05,191.456,166,214
4,1.95E-05,197.645,172,214
5,2.23E-05,203.557,186,221
6,4.38E-05,175.062,132,209
7,6.02E-05,188.359,138,209
8,3.32E-05,205.735,176,235
9,3.24E-05,195.648,156,218
10,2.81E-05,185.007,150,210
11,2.81E-05,206.792,189,225
12,2.81E-05,174.906,142,207
13,6.09E-05,183.404,151,216
14,3.46E-05,183.774,127,222
15,4.73E-05,170.097,130,199
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
