,Area,Mean,min,max
1,2.19E-05,183.415,150,210
2,3.52E-06,174.5,157,192
3,6.64E-06,157.25,129,190
4,1.45E-05,182.743,138,212
5,2.03E-05,173.894,157,204
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
