,Area,Mean,min,max
1,6.45E-05,177.739,125,199
2,3.13E-05,193.834,179,210
3,2.03E-05,185.712,147,213
4,2.63E-05,182.829,147,204
5,4.34E-05,192.635,172,219
6,3.16E-05,186.935,172,199
7,3.04E-05,168.444,126,194
8,2.15E-05,188.586,176,211
9,2.46E-05,189.944,172,204
10,1.73E-05,1.92E+02,174,203
11,4.59E-05,1.75E+02,139,196
12,3.48E-05,1.78E+02,154,202
,,,,
,,,,
,,,,
,,,,
