,Area,Mean,min,max
1,2.23E-05,163.259,124,184
2,2.5E-05,167.113,149,185
3,3.24E-05,165.617,139,191
4,3.13E-05,144.606,103,197
5,1.52E-05,184.673,149,205
6,2.97E-05,183.52,164,208
7,9.34E-05,159.515,129,184
8,2.42E-05,146.992,118,175
9,4.73E-05,161.019,135,189
10,2.5E-05,167,149,185
