,Area,Mean,min,max
1,3.71E-05,154.208,125,178
2,4.45E-05,132.107,93,166
3,3.13E-05,173.891,136,198
4,5.20E-05,156.227,115,186
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
