,Area,Mean,min,max
1,2.80E-05,142.467,111,174
2,1.06E-05,166.546,142,192
3,3.46E-05,164.489,117,199
4,2.56E-05,164.58,124,192
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
