,Area,Mean,min,max
1,1.54E-05,94.272,63,125
2,1.48E-05,88.139,53,124
3,1.60E-05,128.659,80,150
4,1.43E-05,124.589,103,143
5,1.62E-05,72.97,50,97
6,1.48E-05,88.139,53,124
7,1.33E-05,132.176,109,165
8,2.58E-05,107.242,84,140
9,2.15E-05,146.791,122,167
10,1.86E-05,93.421,73,119
