,Area,Mean,min,max
1,2.81E-05,178.188,146,205
2,2.24E-05,183.419,161,199
3,2.24E-05,183.419,161,199
4,2.58E-05,173.894,152,189
5,1.56E-05,194.188,159,219
6,2.93E-05,173.42,152,189
7,2.70E-05,177.851,158,197
8,2.24E-05,176.066,146,199
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
