,Area,Mean,min,max
3,2.03E-05,153.976,124,198
4,4.14E-05,131.467,100,178
5,1.17E-05,110.8,96,127
6,3.08E-05,144.917,106,166
7,3.01E-05,161.841,123,193
8,3.08E-05,144.917,106,166
9,2.97E-05,164.964,126,195
10,7.81E-06,157.4,132,176
11,8.69E-06,137.584,105,165
12,6.25E-06,151.984,121,186
13,1.33E-05,101.243,74,125
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
